,"(0, 1]","(1, 4]","(4, 16]","(16, 64]","(64, 256]","(256, Inf]",DataGen,Params,Model,repnum
566,377.8470289870831,250.17840508188135,452.9772552953934,720.6649838723516,1203.2385916581975,1430.9160855125508,py,"[100.0, 0.0]",NGG,2
567,663.3503214820026,800.0036954855998,883.6256639078397,1050.8571975380485,1503.386943323945,1969.4355833463335,py,"[100.0, 0.25]",DP,2
568,420.27938540990885,506.3499106481431,557.1928212240445,654.1072149495752,905.9011094633562,1025.2993559986828,py,"[100.0, 0.25]",NIG,2
569,352.18573225618223,424.09096439106634,465.80142532878347,543.0175864548437,738.6957478495691,773.9304106490962,py,"[100.0, 0.25]",NGG,2
570,454.3960463662325,451.01920308998336,536.3497278627412,630.0110437249582,891.6832443868943,1385.102280110116,py,"[100.0, 0.5]",DP,2
571,287.4774206242696,284.73428012250776,336.6274812778958,387.2080237664906,521.0178853142712,726.0004225218472,py,"[100.0, 0.5]",NIG,2
572,223.59657753495367,221.09595920423175,260.192479259276,294.45564311488573,380.5607079270235,503.179100139336,py,"[100.0, 0.5]",NGG,2
573,243.94911103879937,247.25574413556387,242.2662782903124,284.5526686133943,306.62440619225066,284.3120621939628,py,"[100.0, 0.75]",DP,2
574,146.1924570772121,147.56425751717464,142.34976816265146,158.4034712523552,145.08044729530755,275.1177186273119,py,"[100.0, 0.75]",NIG,2
575,79.67788763662976,79.733209290828,74.36561177203552,73.42401311302561,70.42932222042978,369.1706053447943,py,"[100.0, 0.75]",NGG,2
576,305.31994409372885,316.15218314171307,328.1951823176509,402.147002701676,460.7388190078517,465.67744261092383,py,"[1000.0, 0.0]",DP,2
577,203.5231169749115,210.16026215066276,216.0810498868934,257.4027149981582,271.31599396103354,243.5332036934189,py,"[1000.0, 0.0]",NIG,2
578,99.37065039247986,101.71562471473342,101.37949054186804,110.62698867290764,93.77136535975096,127.44746849282848,py,"[1000.0, 0.0]",NGG,2
579,225.59217293891203,219.8113048361284,230.69982287276824,249.766056170912,251.61714134706168,205.81216066206431,py,"[1000.0, 0.25]",DP,2
580,148.97150210935814,144.5751506022367,149.72014664860214,154.3039861194855,134.13049701575397,91.26864490561935,py,"[1000.0, 0.25]",NIG,2
581,171.95870083487952,167.1469763249017,174.0151037396737,182.9294550752201,168.18041974522362,116.63081295261593,py,"[1000.0, 0.25]",NGG,2
582,103.45218730901556,102.53825841265704,99.01761287750952,83.73705154055463,47.96455514892877,203.72974729154643,py,"[1000.0, 0.5]",DP,2
583,49.633884286401006,48.36118981631164,43.67940000573791,26.413336922549536,42.83070666861574,303.31097477459235,py,"[1000.0, 0.5]",NIG,2
584,66.81974487464242,65.6616154277478,61.35061515381043,43.6466105314364,33.799202508902425,271.5115868970035,py,"[1000.0, 0.5]",NGG,2
585,40.229591285262714,38.736140536936794,34.513715637482285,17.484393639120558,53.246991015804625,205.8861812787951,py,"[1000.0, 0.75]",DP,2
586,35.89203018451587,34.39506568440116,30.03143331533501,14.370766464298468,58.55776515065626,211.89484327804448,py,"[1000.0, 0.75]",NIG,2
587,52.94806553760424,51.46491771310443,47.65653737112649,29.026633357921614,39.60770519468792,188.267752130845,py,"[1000.0, 0.75]",NGG,2
0,516.2528138213695,543.1377243949775,659.9553035703631,714.9574997316377,612.5951164220833,1877.814458728195,zipf,1.3,DP,7
