100,1000,10000,100000,DataGen,Params,Model,repnum
84.72896444533686,631.1869373477388,1670.196925082567,3327.2055507444,py,"[1000.0, 0.0]",DP,7
71.59965152122896,397.67035744143055,695.9920691591817,2593.0197795505537,py,"[1000.0, 0.0]",NIG,7
88.08157611991129,614.6217819859983,1291.8148094297742,1285.238724523605,py,"[1000.0, 0.0]",NGG,7
82.48218293366544,665.5420662994063,2243.63851463263,6546.005544751886,py,"[1000.0, 0.25]",DP,7
67.64203644342658,434.5217611834416,1074.2038750689271,141.4621592261301,py,"[1000.0, 0.25]",NIG,7
NaN,652.1630244965312,2175.3220723651066,1971.852030204026,py,"[1000.0, 0.25]",NGG,7
84.28116570933936,732.8466602905391,2997.6989964121512,14338.180872114915,py,"[1000.0, 0.5]",DP,7
69.4414635501509,496.976165371517,1623.3819834897454,4762.500418389869,py,"[1000.0, 0.5]",NIG,7
87.33631184281963,728.287826724457,3363.8309243057474,9874.728147666467,py,"[1000.0, 0.5]",NGG,7
85.27904585155585,800.594542364605,3906.3670918946577,33658.46910614097,py,"[1000.0, 0.75]",DP,7
69.80272319762402,572.5469444086023,3720.806529133171,22222.492209841115,py,"[1000.0, 0.75]",NIG,7
NaN,791.265176359127,5529.526718577306,30052.63147225518,py,"[1000.0, 0.75]",NGG,7
0.009900990098500984,0.0009990009971597713,9.998999742488746e-5,9268.662231865452,zipf,1.3,DP,7
11.764349677312095,27.93888831756447,56.234395615056314,6589.073315103695,zipf,1.3,NIG,7
NaN,NaN,NaN,9585.913264336215,zipf,1.3,NGG,7
0.009900990098501206,0.0009990009971597713,9.998999742544257e-5,1644.5412167594864,zipf,1.6,DP,7
10.290912707013964,36.30322472134887,91.6874198610936,328.84897426643624,zipf,1.6,NIG,7
NaN,NaN,NaN,1749.4486685874613,zipf,1.6,NGG,7
0.00990099009850065,0.0009990009971595493,9.998999742533154e-5,521.3901076550484,zipf,1.9,DP,7
10.551584687077295,34.25712492497267,143.64556161341739,456.49329727358645,zipf,1.9,NIG,7
NaN,NaN,NaN,NaN,zipf,1.9,NGG,7
0.009900990098500873,0.0009990009971598823,9.998999742499848e-5,230.8581381618144,zipf,2.2,DP,7
9.85152082814955,35.42185720961351,110.32449516421379,806.9797481517098,zipf,2.2,NIG,7
NaN,NaN,NaN,NaN,zipf,2.2,NGG,7
1.086772665795194,1.138705906510146,1.4197107874517325,1.8379526374371196,py,"[1.0, 0.0]",DP,8
12.835825022820785,48.573390719649716,239.63523770120088,639.109003554867,py,"[1.0, 0.0]",NIG,8
0.6969661722975129,14.346533625462602,21.615479773651895,43.36039907690024,py,"[1.0, 0.0]",NGG,8
1.9279986218465321,10.725299669542387,18.459534422940393,42.04434266986553,py,"[1.0, 0.25]",DP,8
17.43613030574503,86.02789180663622,298.5677046213368,1142.1479445258499,py,"[1.0, 0.25]",NIG,8
0.31404459921998296,36.90566972277109,205.0069584507633,667.7226813572979,py,"[1.0, 0.25]",NGG,8
20.44026330331915,81.26203949151218,259.5730885659587,872.0385050203524,py,"[1.0, 0.5]",DP,8
3.0013684251357553,22.086755314428785,238.37040428246564,690.7571716173527,py,"[1.0, 0.5]",NIG,8
NaN,51.52691546528005,20.893757668045623,227.95115777081696,py,"[1.0, 0.5]",NGG,8
46.186131869388284,293.8763968265165,1567.903263388199,9929.016470686482,py,"[1.0, 0.75]",DP,8
29.752896931679395,157.75710337753227,862.642034056974,5647.557163092181,py,"[1.0, 0.75]",NIG,8
NaN,278.69077706771805,1275.3751675091335,7185.0690040927275,py,"[1.0, 0.75]",NGG,8
17.929051247377096,31.301857223654796,60.293175607773335,79.64325197913843,py,"[10.0, 0.0]",DP,8
2.295919907515451,54.31948597214813,209.71151716674922,736.9830799593929,py,"[10.0, 0.0]",NIG,8
NaN,13.184147472697052,101.25162633344885,658.715437154262,py,"[10.0, 0.0]",NGG,8
22.17277011315926,65.72589856977078,137.0187454799191,267.37803744152757,py,"[10.0, 0.25]",DP,8
6.886991148392447,44.424285422226504,356.4415056507296,651.6508306636711,py,"[10.0, 0.25]",NIG,8
NaN,51.98532142280085,89.68812487130347,841.44174300801,py,"[10.0, 0.25]",NGG,8
30.80864819411962,137.1241974775903,515.2378926086271,1639.6588255655304,py,"[10.0, 0.5]",DP,8
15.021086248649013,25.94509080087613,15.846808130330714,405.19879381525425,py,"[10.0, 0.5]",NIG,8
NaN,124.2048042747376,256.25208609048906,494.71074370642737,py,"[10.0, 0.5]",NGG,8
52.26494198750534,346.1028004426584,1836.639214995478,12044.605675981606,py,"[10.0, 0.75]",DP,8
38.28721289761884,230.3032593056136,1100.408532550072,7827.404956792205,py,"[10.0, 0.75]",NIG,8
NaN,330.9505505463395,1595.3719937560188,8337.214821494286,py,"[10.0, 0.75]",NGG,8
55.12657819393757,225.98231815018892,418.4029592358501,639.4507810200826,py,"[100.0, 0.0]",DP,8
37.66433411108896,97.00352156088826,130.95113682943293,924.2277260659209,py,"[100.0, 0.0]",NIG,8
54.98526775163795,207.041127799668,161.9717506351344,1526.622173924262,py,"[100.0, 0.0]",NGG,8
69.05670331991885,292.68619030097386,783.1778812614693,1582.7328582364669,py,"[100.0, 0.25]",DP,8
54.80848324668153,147.66481238276825,28.486414285446244,1043.4884382596397,py,"[100.0, 0.25]",NIG,8
NaN,273.7307805187368,412.76112688420284,637.048207196824,py,"[100.0, 0.25]",NGG,8
60.6634948280661,399.0597363465429,1413.4997368297509,5396.32450623168,py,"[100.0, 0.5]",DP,8
44.62312008487589,249.7605793436898,689.2951178803266,2168.6075648216924,py,"[100.0, 0.5]",NIG,8
61.923056843746025,383.13589136510654,1005.1293089396329,1841.273947533875,py,"[100.0, 0.5]",NGG,8
78.14069046195203,626.9913311056215,3181.230794007256,21648.28812303889,py,"[100.0, 0.75]",DP,8
62.87466635132309,402.5490910964127,1864.8232571640738,13681.137600502554,py,"[100.0, 0.75]",NIG,8
80.18873289849623,612.3516325186902,2990.2077190256337,15193.540232475772,py,"[100.0, 0.75]",NGG,8
80.06016802589826,603.2304553405787,1642.7209481861855,3105.0192851440715,py,"[1000.0, 0.0]",DP,8
66.10199769489832,367.37463728134185,566.4923188155685,2442.455048410956,py,"[1000.0, 0.0]",NIG,8
82.46859831782564,588.6905441575575,1393.6209514896982,1193.5319260922033,py,"[1000.0, 0.0]",NGG,8
81.56273926449278,652.4280248764737,2132.0333474237286,6353.781196307239,py,"[1000.0, 0.25]",DP,8
65.93674008164375,392.7176517915502,874.1534571802704,1426.7631779843196,py,"[1000.0, 0.25]",NIG,8
NaN,634.6998722721355,1995.190706353915,2134.401924417237,py,"[1000.0, 0.25]",NGG,8
85.46362577258621,726.7523391191247,2983.2676204896725,14512.547520667224,py,"[1000.0, 0.5]",DP,8
72.05889848373806,500.39595329159056,1625.4078634645175,1664.2423708692331,py,"[1000.0, 0.5]",NIG,8
88.49001434273585,711.467945084458,3351.120744934419,8637.03721737368,py,"[1000.0, 0.5]",NGG,8
84.91132847765233,830.524931805305,4030.1093572644863,33115.82391271243,py,"[1000.0, 0.75]",DP,8
70.52648699023956,582.5361807848299,3554.2547549696083,22117.603878907972,py,"[1000.0, 0.75]",NIG,8
88.6114629027951,815.5942161703877,5513.416352174456,29964.132512837965,py,"[1000.0, 0.75]",NGG,8
0.009900990098501095,0.0009990009971599934,9.998999742522052e-5,9172.64294001211,zipf,1.3,DP,8
11.15017036880507,35.05200077594894,115.15731793854533,6728.100529531452,zipf,1.3,NIG,8
NaN,NaN,NaN,9481.70632242169,zipf,1.3,NGG,8
0.009900990098501095,0.0009990009971592162,9.998999742533154e-5,1633.0871928318807,zipf,1.6,DP,8
9.415182650951916,37.96997444970617,74.43008165095087,424.80180632609654,zipf,1.6,NIG,8
NaN,NaN,NaN,1744.8023439269214,zipf,1.6,NGG,8
0.009900990098501317,0.0009990009971593272,9.99899974251095e-5,522.902115593704,zipf,1.9,DP,8
9.96571301551564,30.29451689131768,94.93696824989134,755.3089235301875,zipf,1.9,NIG,8
NaN,NaN,NaN,NaN,zipf,1.9,NGG,8
0.009900990098501206,0.0009990009971597713,9.998999742533154e-5,235.29742979660261,zipf,2.2,DP,8
9.80498718789306,28.36824363941968,125.01121655142609,765.8151801729546,zipf,2.2,NIG,8
NaN,NaN,NaN,NaN,zipf,2.2,NGG,8
1.5584245772426781,0.9747043645826476,1.8110637058138224,1.0214191061796765,py,"[1.0, 0.0]",DP,9
12.470752990532258,66.02142079917427,218.0258043314182,473.42610110303315,py,"[1.0, 0.0]",NIG,9
NaN,28.82136641676849,NaN,30.517258594635734,py,"[1.0, 0.0]",NGG,9
2.466971968479653,17.010258584299173,35.28841067071068,67.68156031323366,py,"[1.0, 0.25]",DP,9
14.435256463418387,73.7388701668228,293.0299894624072,753.7693810057713,py,"[1.0, 0.25]",NIG,9
0.4874246306606729,24.710727177251748,191.32697241924956,1010.2378320697824,py,"[1.0, 0.25]",NGG,9
4.692379383470053,23.73052078387122,99.80396142886737,353.041619083866,py,"[1.0, 0.5]",DP,9
8.856072248404288,55.34284455289328,306.69142255062474,630.3713866175046,py,"[1.0, 0.5]",NIG,9
2.7915616879601135,22.262558525345185,196.49424297563633,310.67619523496194,py,"[1.0, 0.5]",NGG,9
38.780004708574694,263.71169874759335,1433.1701098797694,9158.794993808971,py,"[1.0, 0.75]",DP,9
24.63801452504262,144.70690860947659,801.6208468795575,6139.086196089218,py,"[1.0, 0.75]",NIG,9
39.549100018141495,249.3015769179009,1204.0827791084885,6608.6681206551575,py,"[1.0, 0.75]",NGG,9
11.754833285151966,33.902190362920905,59.05656451694797,75.5764409455485,py,"[10.0, 0.0]",DP,9
2.7143341377595043,47.32289011201992,194.0090819270025,812.1895606824287,py,"[10.0, 0.0]",NIG,9
10.91403924496473,7.872940692209241,95.66591060634215,672.7367549450058,py,"[10.0, 0.0]",NGG,9
24.33893718180419,85.79904861015139,189.6953463050656,343.0872890626986,py,"[10.0, 0.25]",DP,9
9.829488620324767,10.690746337675066,178.28109685226156,1322.5126278447312,py,"[10.0, 0.25]",NIG,9
24.58830606526262,75.17496912115867,37.91946876508098,676.0317458824802,py,"[10.0, 0.25]",NGG,9
44.51927789980613,209.30246726527093,752.2190319961087,2491.729358909451,py,"[10.0, 0.5]",DP,9
28.694826808754183,81.02891656662734,110.32863285459132,223.67364744646602,py,"[10.0, 0.5]",NIG,9
NaN,192.62110989160408,423.05855932314364,731.7108588919868,py,"[10.0, 0.5]",NGG,9
59.78746633196532,380.6281195895507,1961.855537973589,12807.936444180457,py,"[10.0, 0.75]",DP,9
44.90674326167641,239.79830044827042,1089.2726792575577,8885.239680785908,py,"[10.0, 0.75]",NIG,9
NaN,356.578712937138,1664.8889094085876,10011.847387076852,py,"[10.0, 0.75]",NGG,9
57.37721744103786,222.03531901885898,418.6174534347985,623.7298321047609,py,"[100.0, 0.0]",DP,9
41.51148383435094,99.99675456251825,142.5663863328666,1107.6200592651296,py,"[100.0, 0.0]",NIG,9
NaN,203.56147002510195,203.02128534127525,1441.7470016623606,py,"[100.0, 0.0]",NGG,9
69.4811915581405,302.11144778529416,793.6854562157775,1585.9194906513083,py,"[100.0, 0.25]",DP,9
55.05053747719684,171.15324302956628,221.510780623791,814.3335154150927,py,"[100.0, 0.25]",NIG,9
NaN,277.09818020422625,497.78667021888066,430.6002628855399,py,"[100.0, 0.25]",NGG,9
70.2358798994502,391.76680094207626,1456.003406427722,5566.793619323048,py,"[100.0, 0.5]",DP,9
53.254396747140234,239.4477046418629,617.1278487646832,1727.7087021420912,py,"[100.0, 0.5]",NIG,9
70.15974932880707,371.34795987243274,1105.0996356338812,2374.427062073993,py,"[100.0, 0.5]",NGG,9
80.24028287329274,617.0578912706256,3288.02759725856,22573.554592508626,py,"[100.0, 0.75]",DP,9
65.39327093104029,376.02669454556377,1864.5823841692677,15961.397810696908,py,"[100.0, 0.75]",NIG,9
83.07569272590871,606.888105465234,3093.002253278602,16436.737502257565,py,"[100.0, 0.75]",NGG,9
84.46407663741721,609.1180298459655,1693.9490580283064,3293.8202698998234,py,"[1000.0, 0.0]",DP,9
71.61625176849917,380.99037004800783,567.2257713805056,1718.0145314416977,py,"[1000.0, 0.0]",NIG,9
87.64345042735735,587.4808961775648,1249.318859305771,1423.1972893533675,py,"[1000.0, 0.0]",NGG,9
81.94204737632177,666.5721930811462,2141.3718339474644,6348.727143326905,py,"[1000.0, 0.25]",DP,9
65.67770342419782,430.2178960606919,1020.0492232058928,697.5118163270636,py,"[1000.0, 0.25]",NIG,9
83.63712559444696,652.6090395730262,2137.897467168773,1705.5591379626849,py,"[1000.0, 0.25]",NGG,9
82.8367422569955,742.161491087579,3067.0497848911427,14516.657438355534,py,"[1000.0, 0.5]",DP,9
68.54489665113444,505.9949495972347,1777.5686108178884,1593.2231452412998,py,"[1000.0, 0.5]",NIG,9
86.69288696199577,NaN,3458.990888721367,9460.412195604296,py,"[1000.0, 0.5]",NGG,9
83.8286395120934,803.6716476226393,3969.914168306293,32661.889397011713,py,"[1000.0, 0.75]",DP,9
70.37906336970933,580.3859023005614,3692.329181022832,20787.85924502361,py,"[1000.0, 0.75]",NIG,9
NaN,789.892348394563,5273.4261790486225,29610.644338757542,py,"[1000.0, 0.75]",NGG,9
0.009900990098500762,0.0009990009971595493,9.998999742533154e-5,9332.5157469801,zipf,1.3,DP,9
11.271307153072481,47.76403395924943,94.19593407793583,7223.876166125974,zipf,1.3,NIG,9
NaN,NaN,NaN,9649.934234089938,zipf,1.3,NGG,9
0.009900990098500984,0.0009990009971593272,9.99899974251095e-5,1683.6347995231233,zipf,1.6,DP,9
9.878644241421503,38.513219703540514,90.06944287785556,107.40286834041694,zipf,1.6,NIG,9
NaN,NaN,NaN,1788.470816094194,zipf,1.6,NGG,9
0.009900990098501428,0.0009990009971596603,9.998999742522052e-5,525.6643795419413,zipf,1.9,DP,9
9.412369857622918,40.88769036891573,156.7185217588917,478.87620069335026,zipf,1.9,NIG,9
NaN,NaN,NaN,NaN,zipf,1.9,NGG,9
0.009900990098500873,0.0009990009971594382,9.99899974251095e-5,212.34933624597707,zipf,2.2,DP,9
10.053417524221903,30.399671733850948,123.49476366263475,911.655220673428,zipf,2.2,NIG,9
NaN,NaN,NaN,NaN,zipf,2.2,NGG,9
